35,235,422.92,405.21,40.67,53.80,0.71,1,-1
35,236,463.32,397.88,49.34,61.69,0.62,1,-1
35,237,503.08,415.68,60.11,48.24,0.41,1,-1
35,238,322.24,426.02,54.47,52.26,0.69,12,-1
35,239,371.56,409.24,57.24,67.52,0.76,12,-1
35,240,355.63,347.83,68.35,62.79,0.55,12,-1
36,235,421.60,405.59,40.31,53.36,0.75,1,-1
36,236,464.17,400.46,47.57,59.32,0.64,1,-1
36,237,505.77,418.64,55.19,44.26,0.21,1,-1
36,238,316.51,421.79,59.95,57.64,0.86,12,-1
36,239,367.97,407.35,60.19,71.09,0.91,12,-1
36,240,355.74,347.22,62.79,57.80,0.77,12,-1
37,235,421.25,405.56,40.28,53.36,0.75,1,-1
37,236,464.26,400.87,47.41,58.88,0.68,1,-1
37,237,507.60,420.28,52.95,42.42,0.23,1,-1
37,241,509.48,438.28,48.36,29.06,0.41,1,-1
37,238,314.43,419.99,62.05,59.87,0.85,12,-1
37,239,366.94,406.70,61.05,72.25,0.90,12,-1
37,240,355.61,347.00,61.42,56.71,0.76,12,-1
38,235,423.11,406.00,39.44,52.03,0.73,1,-1
38,236,468.06,401.77,47.07,58.09,0.65,1,-1
38,237,506.62,412.48,62.94,50.62,0.08,1,-1
38,241,510.22,438.76,48.84,29.36,0.40,1,-1
38,238,311.89,416.54,65.15,63.24,0.86,12,-1
38,239,367.83,407.34,60.41,71.50,0.89,12,-1
38,240,351.55,344.65,69.07,64.07,0.69,12,-1
39,235,423.54,406.62,38.78,50.92,0.74,1,-1
39,236,474.43,402.62,47.73,58.01,0.71,1,-1
39,238,312.02,415.82,65.15,63.65,0.87,12,-1
39,239,368.94,408.12,59.63,70.70,0.88,12,-1
39,240,355.06,341.94,70.72,66.05,0.63,12,-1
40,235,423.89,406.56,38.89,50.75,0.75,1,-1
40,236,478.97,404.19,48.36,57.64,0.75,1,-1
40,242,389.82,321.38,41.79,39.47,0.14,6,-1
40,238,312.36,415.85,64.41,63.39,0.87,12,-1
40,239,369.31,408.41,59.19,70.31,0.88,12,-1
